Datetime,Temperature,Memory Free %,CPU Utilization %
2024-03-23 07:17:48,53.56,82.72,52.61
2024-03-23 07:18:19,53.56,82.72,52.49
2024-03-23 07:18:50,53.07,82.71,52.13
2024-03-23 07:19:21,52.58,82.72,52.63
2024-03-23 07:19:52,52.58,82.72,52.26
2024-03-23 07:20:23,52.09,82.7,51.51
2024-03-23 07:20:54,53.07,82.68,51.76
2024-03-23 07:21:25,52.58,82.74,52.62
2024-03-23 07:21:56,53.07,82.72,52.13
2024-03-23 07:22:27,53.56,82.68,52.62
2024-03-23 07:22:58,54.04,82.78,52.12
2024-03-23 07:23:29,53.07,82.75,51.88
2024-03-23 07:24:00,52.09,82.73,52.72
2024-03-23 07:24:31,52.58,82.81,51.87
2024-03-23 07:25:02,53.56,82.78,51.76
2024-03-23 07:25:33,53.56,82.73,52.5
2024-03-23 07:26:04,52.58,82.72,52.01
2024-03-23 07:26:35,52.58,82.74,51.64
2024-03-23 07:27:06,53.56,82.74,52.26
2024-03-23 07:27:37,53.07,82.74,51.87
2024-03-23 07:28:08,53.56,82.74,52.13
2024-03-23 07:28:39,51.12,82.74,51.88
2024-03-23 07:29:10,52.58,82.71,53.03
2024-03-23 07:29:41,53.07,82.7,51.88
2024-03-23 07:30:12,52.58,82.69,52.37
2024-03-23 07:30:43,53.07,82.68,51.88
2024-03-23 07:31:14,52.58,82.75,52.13
2024-03-23 07:31:45,53.07,82.74,52.36
2024-03-23 07:32:16,53.56,82.67,53.75
2024-03-23 07:32:47,53.56,82.74,52.12
2024-03-23 07:33:18,52.09,82.73,52.5
2024-03-23 07:33:49,53.56,82.72,52.0
2024-03-23 07:34:20,53.56,82.7,47.76
2024-03-23 07:34:51,53.07,82.69,53.88
2024-03-23 07:35:22,53.07,82.72,52.75
2024-03-23 07:35:53,52.09,82.7,51.63
2024-03-23 07:36:24,53.07,82.69,52.24
2024-03-23 07:36:55,53.56,82.66,51.75
2024-03-23 07:37:26,52.58,82.75,51.88
2024-03-23 07:37:57,52.58,82.74,51.88
2024-03-23 07:38:28,54.04,82.73,51.76
2024-03-23 07:38:59,53.56,82.75,52.25
2024-03-23 07:39:30,52.09,82.8,52.24
2024-03-23 07:40:01,52.58,82.8,52.12
2024-03-23 07:40:32,52.09,82.76,51.87
2024-03-23 07:41:03,52.58,82.81,51.88
2024-03-23 07:41:34,53.07,82.74,53.38
2024-03-23 07:42:05,51.12,82.74,52.25
2024-03-23 07:43:06,53.56,82.71,51.88
2024-03-23 07:43:37,51.61,82.67,51.75
2024-03-23 07:44:08,52.58,82.67,52.51
2024-03-23 07:44:39,53.56,82.62,52.01
2024-03-23 07:45:10,53.07,82.72,51.89
2024-03-23 07:45:41,52.58,82.68,51.89
2024-03-23 07:46:12,52.58,82.68,52.0
2024-03-23 07:46:43,52.58,82.62,51.87
2024-03-23 07:47:14,52.58,82.59,52.48
2024-03-23 07:47:45,53.56,82.59,52.0
2024-03-23 07:48:16,52.09,82.52,52.12
2024-03-23 07:48:47,53.56,82.64,51.89
2024-03-23 07:49:18,53.07,82.64,52.37
2024-03-23 07:49:49,52.58,82.72,52.25
2024-03-23 07:50:20,53.07,82.7,52.13
2024-03-23 07:50:51,52.09,82.67,52.13
2024-03-23 07:51:22,53.07,82.76,52.62
2024-03-23 07:51:53,53.07,82.71,51.75
2024-03-23 07:52:24,53.07,82.7,52.62
2024-03-23 07:52:55,53.07,82.69,52.12
2024-03-23 07:53:26,52.58,82.68,52.37
2024-03-23 07:53:57,52.09,82.67,51.89
2024-03-23 07:54:28,53.07,82.66,52.25
2024-03-23 07:54:59,52.58,82.78,52.36
2024-03-23 07:55:30,52.58,82.71,51.87
2024-03-23 07:56:01,53.07,82.66,51.77
2024-03-23 07:56:32,52.58,82.62,51.76
2024-03-23 07:57:03,52.09,82.73,52.12
2024-03-23 07:57:34,51.61,82.68,52.12
2024-03-23 07:58:05,53.56,82.68,51.76
2024-03-23 07:58:36,52.58,82.66,52.24
2024-03-23 07:59:07,52.09,82.63,51.89
2024-03-23 07:59:38,53.56,82.7,51.75
2024-03-23 08:00:09,53.07,82.74,51.88
2024-03-23 08:00:40,53.07,82.67,52.25
2024-03-23 08:01:11,52.09,82.67,53.9
2024-03-23 08:01:42,54.04,82.67,52.25
2024-03-23 08:02:13,52.58,82.72,53.25
2024-03-23 08:02:44,52.58,82.71,52.5
2024-03-23 08:03:15,54.53,82.66,51.76
2024-03-23 08:03:46,52.58,82.65,51.63
2024-03-23 08:04:17,53.56,82.72,53.25
2024-03-23 08:04:48,53.56,82.7,51.88
2024-03-23 08:05:19,53.07,82.69,51.75
2024-03-23 08:05:50,53.56,82.77,51.63
2024-03-23 08:06:21,53.56,82.79,51.0
2024-03-23 08:06:52,53.56,82.75,53.22
2024-03-23 08:07:23,53.07,82.69,51.88
2024-03-23 08:07:54,53.07,82.66,51.63
2024-03-23 08:08:25,52.58,82.65,52.01
2024-03-23 08:08:56,52.58,82.65,51.76
2024-03-23 08:09:27,52.58,82.7,51.88
2024-03-23 08:09:58,53.56,82.69,52.0
2024-03-23 08:10:29,52.58,82.7,51.76
2024-03-23 08:11:00,52.58,82.64,52.12
2024-03-23 08:11:31,53.56,82.71,52.26
2024-03-23 08:12:02,53.07,82.7,51.75
2024-03-23 08:12:33,53.56,82.61,52.0
2024-03-23 08:13:04,52.09,82.6,52.37
2024-03-23 08:13:35,52.58,82.65,51.76
2024-03-23 08:14:06,53.56,82.65,51.63
2024-03-23 08:14:37,53.07,82.74,51.88
2024-03-23 08:15:08,53.07,82.72,52.5
2024-03-23 08:15:39,53.07,82.67,51.87
2024-03-23 08:16:10,52.09,82.66,51.88
2024-03-23 08:16:41,53.07,82.62,52.7
2024-03-23 08:17:12,54.04,82.65,52.38
2024-03-23 08:17:43,54.04,82.64,52.63
2024-03-23 08:18:14,53.07,82.63,62.37
2024-03-23 08:18:45,52.09,82.63,53.0
2024-03-23 08:19:16,53.07,82.72,52.37
2024-03-23 08:19:47,52.09,82.7,52.38
2024-03-23 08:20:18,52.58,82.71,58.96
2024-03-23 08:20:49,53.56,82.64,51.64
2024-03-23 08:21:20,52.09,82.62,52.13
2024-03-23 08:21:51,53.56,82.62,52.0
2024-03-23 08:22:22,53.56,82.6,52.26
2024-03-23 08:22:53,53.07,82.69,51.75
2024-03-23 08:23:24,53.56,82.68,52.24
2024-03-23 08:23:55,53.07,82.68,51.87
2024-03-23 08:24:26,52.58,82.64,51.88
2024-03-23 08:24:57,52.58,82.61,51.88
2024-03-23 08:25:28,53.56,82.68,51.76
2024-03-23 08:25:59,52.58,82.68,51.88
2024-03-23 08:26:30,53.56,82.63,52.38
2024-03-23 08:27:01,52.58,82.72,52.38
2024-03-23 08:27:32,53.56,82.72,52.13
2024-03-23 08:28:03,53.07,82.72,52.0
2024-03-23 08:28:34,53.07,82.67,52.36
2024-03-23 08:29:05,52.58,82.66,52.12
2024-03-23 08:29:36,53.07,82.67,51.51
2024-03-23 08:30:07,53.56,82.67,52.49
2024-03-23 08:30:38,52.09,82.66,51.62
2024-03-23 08:31:09,52.58,82.66,51.88
2024-03-23 08:31:40,53.07,82.66,52.0
2024-03-23 08:32:11,52.09,82.66,54.64
2024-03-23 08:32:42,53.07,82.66,52.38
2024-03-23 08:33:13,53.56,82.66,52.14
2024-03-23 08:33:44,52.09,82.8,51.51
2024-03-23 08:34:45,53.07,82.6,52.63
2024-03-23 08:35:16,53.07,82.62,51.76
2024-03-23 08:35:47,52.09,82.63,52.24
2024-03-23 08:36:18,52.58,82.61,51.76
2024-03-23 08:36:49,53.56,82.63,52.25
2024-03-23 08:37:20,53.56,82.63,53.0
2024-03-23 08:37:51,52.58,82.62,52.61
2024-03-23 08:38:22,53.56,82.69,47.38
2024-03-23 08:38:53,53.07,82.72,52.25
2024-03-23 08:39:24,53.07,82.68,51.75
2024-03-23 08:39:55,52.58,82.65,51.5
2024-03-23 08:40:26,53.56,82.63,51.76
2024-03-23 08:40:57,53.07,82.63,52.37
2024-03-23 08:41:28,53.56,82.62,52.0
2024-03-23 08:41:59,53.07,82.72,55.3
2024-03-23 08:42:30,53.07,82.67,52.13
2024-03-23 08:43:01,53.56,82.7,52.75
2024-03-23 08:43:32,53.07,82.68,52.48
2024-03-23 08:44:03,52.58,82.69,51.64
2024-03-23 08:44:34,53.07,82.65,52.62
2024-03-23 08:45:05,53.07,82.62,51.64
2024-03-23 08:45:36,52.58,82.66,51.51
2024-03-23 08:46:07,52.09,82.68,52.14
2024-03-23 08:46:38,53.07,82.68,52.62
2024-03-23 08:47:09,52.09,82.67,51.88
2024-03-23 08:47:40,53.07,82.66,51.63
2024-03-23 08:48:11,53.07,82.67,53.15
2024-03-23 08:48:42,52.58,82.69,54.91
2024-03-23 08:49:13,52.58,82.63,52.13
2024-03-23 08:49:44,52.09,82.73,52.0
2024-03-23 08:50:15,53.07,82.73,52.0
2024-03-23 08:50:46,53.07,82.74,51.64
2024-03-23 08:51:17,54.04,82.72,51.88
2024-03-23 08:51:48,53.07,82.71,52.0
2024-03-23 08:52:19,53.56,82.7,51.64
2024-03-23 08:52:50,53.07,82.65,52.37
2024-03-23 08:53:21,53.07,82.63,51.64
2024-03-23 08:53:52,52.58,82.64,53.0
2024-03-23 08:54:23,52.58,82.72,52.25
2024-03-23 08:54:54,53.56,82.71,52.0
2024-03-23 08:55:25,53.07,82.7,52.5
2024-03-23 08:55:56,53.56,82.67,51.99
2024-03-23 08:56:27,53.07,82.67,52.24
2024-03-23 08:56:58,52.58,82.67,52.75
2024-03-23 08:57:29,53.07,82.68,52.0
2024-03-23 08:58:00,52.09,82.68,52.75
2024-03-23 08:58:31,52.58,82.66,52.12
2024-03-23 08:59:02,54.04,82.66,52.62
2024-03-23 08:59:33,52.58,82.67,51.88
2024-03-23 09:00:04,52.58,82.66,51.88
2024-03-23 09:00:35,53.07,82.67,51.63
2024-03-23 09:01:06,53.07,82.65,51.51
2024-03-23 09:01:37,52.58,82.64,51.88
2024-03-23 09:02:08,52.58,82.73,52.13
2024-03-23 09:02:39,52.09,82.8,52.36
2024-03-23 09:03:10,53.56,82.78,52.01
2024-03-23 09:03:41,51.61,82.77,52.0
2024-03-23 09:04:12,53.56,82.76,54.25
2024-03-23 09:04:43,52.58,82.75,51.87
2024-03-23 09:05:14,53.07,82.73,51.75
2024-03-23 09:05:45,53.07,82.74,52.63
2024-03-23 09:06:16,54.04,82.72,52.12
2024-03-23 09:06:47,53.07,82.73,53.0
2024-03-23 09:07:18,52.58,82.73,52.01
2024-03-23 09:07:49,53.07,82.86,52.0
2024-03-23 09:08:20,52.09,82.83,52.37
2024-03-23 09:08:51,52.58,82.83,52.01
2024-03-23 09:09:22,52.58,82.77,47.99
2024-03-23 09:09:53,53.07,82.75,52.12
2024-03-23 09:10:24,52.58,82.75,52.62
2024-03-23 09:10:55,52.58,82.75,52.0
2024-03-23 09:11:26,53.07,82.76,51.88
2024-03-23 09:11:57,52.58,82.76,51.63
2024-03-23 09:12:28,52.58,82.75,52.01
2024-03-23 09:12:59,53.56,82.75,51.99
2024-03-23 09:13:30,53.07,82.76,52.24
2024-03-23 09:14:01,53.56,82.76,52.24
2024-03-23 09:14:32,53.56,82.84,52.12
2024-03-23 09:15:03,53.56,82.88,52.37
2024-03-23 09:15:34,53.56,82.83,52.49
2024-03-23 09:16:05,52.58,82.82,51.51
2024-03-23 09:16:36,53.07,82.81,51.51
2024-03-23 09:17:07,52.09,82.78,52.5
2024-03-23 09:17:38,53.56,82.76,51.88
2024-03-23 09:18:09,52.09,82.82,52.01
2024-03-23 09:18:40,53.07,82.81,52.37
2024-03-23 09:19:11,53.56,82.77,52.24
2024-03-23 09:19:42,52.58,82.74,52.76
2024-03-23 09:20:13,53.07,82.74,52.25
2024-03-23 09:20:44,54.04,82.74,51.76
2024-03-23 09:21:15,53.56,82.81,52.0
2024-03-23 09:21:46,52.58,82.8,51.63
2024-03-23 09:22:17,52.58,82.79,52.0
2024-03-23 09:22:48,53.56,82.72,52.26
2024-03-23 09:23:19,53.56,82.72,52.0
2024-03-23 09:23:50,53.07,82.74,52.37
2024-03-23 09:24:21,52.58,82.73,51.88
2024-03-23 09:24:52,52.58,82.74,51.63
2024-03-23 09:25:23,52.58,82.71,47.87
2024-03-23 09:26:24,53.07,82.76,51.76
2024-03-23 09:26:55,53.07,82.84,52.38
2024-03-23 09:27:26,53.56,82.81,52.0
2024-03-23 09:27:57,53.07,82.81,52.0
2024-03-23 09:28:28,52.09,82.75,52.0
2024-03-23 09:28:59,52.58,82.85,52.13
2024-03-23 09:29:30,53.07,82.85,52.12
2024-03-23 09:30:01,52.58,82.8,52.01
2024-03-23 09:30:32,52.09,82.79,51.76
2024-03-23 09:31:03,52.58,82.78,54.89
2024-03-23 09:31:34,52.58,82.78,52.36
2024-03-23 09:32:05,53.07,82.77,52.0
2024-03-23 09:32:36,54.04,82.77,51.87
2024-03-23 09:33:07,52.09,82.78,52.25
2024-03-23 09:33:38,52.58,82.76,51.88
2024-03-23 09:34:09,52.58,82.8,51.88
2024-03-23 09:34:40,52.09,82.75,52.13
2024-03-23 09:35:11,52.09,82.71,52.36
2024-03-23 09:35:42,53.56,82.71,52.62
2024-03-23 09:36:13,53.56,82.8,52.62
2024-03-23 09:36:44,53.07,82.8,51.76
2024-03-23 09:37:15,52.58,82.75,52.24
2024-03-23 09:37:46,52.58,82.76,51.88
2024-03-23 09:38:17,52.58,82.75,52.39
2024-03-23 09:38:48,53.56,82.75,52.37
2024-03-23 09:39:19,53.07,82.8,52.12
2024-03-23 09:39:50,51.61,82.72,52.13
2024-03-23 09:40:21,52.58,82.72,52.01
2024-03-23 09:40:52,52.09,82.77,52.59
2024-03-23 09:41:23,52.58,82.78,46.98
2024-03-23 09:41:54,53.56,82.81,51.64
2024-03-23 09:42:25,53.07,82.8,52.38
2024-03-23 09:42:56,52.58,82.79,52.0
2024-03-23 09:43:27,52.58,82.77,51.88
2024-03-23 09:43:58,52.58,82.77,51.87
2024-03-23 09:44:29,53.56,82.78,52.64
2024-03-23 09:45:00,53.07,82.85,51.39
2024-03-23 09:45:31,52.58,82.75,52.0
2024-03-23 09:46:02,53.56,82.73,51.51
2024-03-23 09:46:33,53.07,82.8,52.36
2024-03-23 09:47:04,52.58,82.79,52.37
2024-03-23 09:47:35,53.56,82.79,51.76
2024-03-23 09:48:06,52.09,82.86,51.75
2024-03-23 09:48:37,53.07,82.84,51.51
2024-03-23 09:49:08,54.04,82.84,52.01
2024-03-23 09:49:39,52.09,82.78,52.0
2024-03-23 09:50:10,53.56,82.77,52.13
2024-03-23 09:50:41,52.58,82.76,52.62
2024-03-23 09:51:12,53.07,82.73,54.64
2024-03-23 09:51:43,53.07,82.8,52.62
2024-03-23 09:52:14,52.58,82.8,52.26
2024-03-23 09:52:45,54.04,82.77,52.0
2024-03-23 09:53:16,52.09,82.74,51.88
2024-03-23 09:53:47,53.07,82.74,52.14
2024-03-23 09:54:18,53.56,82.74,51.88
2024-03-23 09:54:49,52.58,82.77,51.63
2024-03-23 09:55:20,52.58,82.8,51.39
2024-03-23 09:55:51,53.07,82.85,51.76
2024-03-23 09:56:22,54.04,82.84,52.61
2024-03-23 09:56:53,52.09,82.82,51.76
2024-03-23 09:57:24,52.58,82.75,52.12
2024-03-23 09:57:55,53.07,82.77,52.0
2024-03-23 09:58:26,53.56,82.79,52.0
2024-03-23 09:58:57,53.07,82.85,51.76
2024-03-23 09:59:28,53.07,82.84,51.76
2024-03-23 09:59:59,52.58,82.84,52.0
2024-03-23 10:00:30,52.09,82.79,52.61
2024-03-23 10:01:01,53.07,82.79,52.13
2024-03-23 10:01:32,52.58,82.77,51.77
2024-03-23 10:02:03,52.09,82.86,52.37
2024-03-23 10:02:34,52.58,82.86,52.62
2024-03-23 10:03:05,52.58,82.85,52.0
2024-03-23 10:03:36,52.58,82.84,52.75
2024-03-23 10:04:07,53.07,82.82,52.36
2024-03-23 10:04:38,52.58,82.82,52.37
2024-03-23 10:05:09,52.58,82.8,51.88
2024-03-23 10:05:40,52.09,82.78,51.87
2024-03-23 10:06:11,53.07,82.77,52.23
2024-03-23 10:06:42,54.04,82.76,53.15
2024-03-23 10:07:13,53.07,82.75,51.76
2024-03-23 10:07:44,53.07,82.75,52.72
2024-03-23 10:08:15,52.58,82.77,52.13
2024-03-23 10:08:46,53.56,82.76,52.26
2024-03-23 10:09:17,53.56,82.75,51.88
2024-03-23 10:09:48,53.56,82.71,52.5
2024-03-23 10:10:19,53.07,82.73,52.01
2024-03-23 10:10:50,52.58,82.75,51.76
2024-03-23 10:11:21,53.56,82.72,52.75
2024-03-23 10:11:52,53.07,82.8,51.87
2024-03-23 10:12:23,52.58,82.78,51.38
2024-03-23 10:12:54,53.07,82.75,52.37
2024-03-23 10:13:25,53.56,82.72,52.5
2024-03-23 10:13:56,52.09,82.69,52.38
2024-03-23 10:14:27,52.58,82.67,51.88
2024-03-23 10:14:58,51.61,82.75,51.63
2024-03-23 10:15:29,53.07,82.7,51.88
2024-03-23 10:16:00,53.07,82.67,52.11
2024-03-23 10:16:31,52.58,82.66,51.76
2024-03-23 10:17:02,53.07,82.66,52.01
2024-03-23 10:18:03,53.07,82.67,52.13
2024-03-23 10:18:34,53.07,82.67,51.64
2024-03-23 10:19:05,52.58,82.67,52.25
2024-03-23 10:19:36,53.56,82.72,52.0
2024-03-23 10:20:07,52.09,82.72,52.01
2024-03-23 10:20:38,54.04,82.69,51.76
2024-03-23 10:21:10,52.58,82.69,52.0
2024-03-23 10:21:41,52.58,82.67,52.25
2024-03-23 10:22:12,52.58,82.68,52.0
2024-03-23 10:22:43,52.09,82.69,52.9
2024-03-23 10:23:14,52.09,82.68,54.16
2024-03-23 10:23:45,52.58,82.67,52.13
2024-03-23 10:24:16,52.58,82.66,52.01
2024-03-23 10:24:47,53.07,82.65,63.91
2024-03-23 10:25:18,52.58,82.71,51.88
2024-03-23 10:25:49,53.07,82.75,52.12
2024-03-23 10:26:20,52.09,82.69,51.76
2024-03-23 10:26:51,53.07,82.65,51.13
2024-03-23 10:27:22,52.58,82.65,51.5
2024-03-23 10:27:53,53.56,82.64,52.24
2024-03-23 10:28:24,52.58,82.64,52.37
2024-03-23 10:28:55,52.58,82.64,51.87
2024-03-23 10:29:26,52.58,82.65,53.2
2024-03-23 10:29:57,52.58,82.64,52.0
2024-03-23 10:30:28,52.58,82.66,52.13
2024-03-23 10:30:59,52.58,82.67,51.88
2024-03-23 10:31:30,53.07,82.67,52.0
2024-03-23 10:32:01,52.09,82.66,51.88
2024-03-23 10:32:32,53.56,82.67,52.75
2024-03-23 10:33:03,53.07,82.75,52.25
2024-03-23 10:33:34,53.07,82.74,52.75
2024-03-23 10:34:05,52.09,82.74,51.88
2024-03-23 10:34:36,53.07,82.74,51.51
2024-03-23 10:35:07,53.56,82.68,53.37
2024-03-23 10:35:38,53.07,82.63,51.88
2024-03-23 10:36:09,52.58,82.63,51.88
2024-03-23 10:36:40,53.07,82.62,52.0
2024-03-23 10:37:11,52.58,82.64,52.25
2024-03-23 10:37:42,53.07,82.71,51.63
2024-03-23 10:38:13,52.09,82.71,52.26
2024-03-23 10:38:44,53.07,82.7,53.5
2024-03-23 10:39:15,53.07,82.72,52.0
2024-03-23 10:39:46,53.07,82.72,53.87
2024-03-23 10:40:17,53.07,82.71,52.13
2024-03-23 10:40:48,52.58,82.72,52.13
2024-03-23 10:41:19,53.07,82.68,52.25
2024-03-23 10:41:50,53.56,82.67,51.88
2024-03-23 10:42:21,53.07,82.73,52.14
2024-03-23 10:42:52,52.58,82.7,51.76
2024-03-23 10:43:23,52.09,82.66,52.0
2024-03-23 10:43:54,53.07,82.73,51.38
2024-03-23 10:44:25,53.56,82.72,47.62
2024-03-23 10:44:56,52.09,82.71,52.11
2024-03-23 10:45:27,53.56,82.68,52.37
2024-03-23 10:45:58,53.07,82.68,51.64
2024-03-23 10:46:29,53.07,82.71,52.13
2024-03-23 10:47:00,53.07,82.8,52.0
2024-03-23 10:47:31,53.07,82.77,51.75
2024-03-23 10:48:02,54.04,82.73,51.88
2024-03-23 10:48:33,53.56,82.71,51.63
2024-03-23 10:49:04,53.56,82.72,52.0
2024-03-23 10:49:35,52.58,82.71,52.01
2024-03-23 10:50:06,53.56,82.81,52.12
2024-03-23 10:50:37,53.07,82.74,51.51
2024-03-23 10:51:08,53.56,82.71,52.5
2024-03-23 10:51:39,53.07,82.69,52.0
2024-03-23 10:52:10,53.56,82.71,51.75
2024-03-23 10:52:41,52.58,82.7,52.71
2024-03-23 10:53:12,53.07,82.7,52.36
2024-03-23 10:53:43,53.07,82.69,52.63
2024-03-23 10:54:14,54.04,82.71,54.25
2024-03-23 10:54:45,54.53,82.71,51.64
2024-03-23 10:55:16,53.07,82.79,51.88
2024-03-23 10:55:47,52.58,82.76,51.63
2024-03-23 10:56:18,53.07,82.73,52.12
2024-03-23 10:56:49,54.04,82.69,51.88
2024-03-23 10:57:20,52.58,82.67,51.88
2024-03-23 10:57:51,53.56,82.67,52.01
2024-03-23 10:58:22,52.58,82.74,51.76
2024-03-23 10:58:53,53.07,82.69,51.89
2024-03-23 10:59:24,53.07,82.65,52.01
2024-03-23 10:59:55,52.58,82.67,51.63
2024-03-23 11:00:26,53.07,82.7,50.87
2024-03-23 11:00:57,52.58,82.7,51.76
2024-03-23 11:01:28,53.07,82.75,51.88
2024-03-23 11:01:59,53.56,82.7,51.52
2024-03-23 11:02:30,54.04,82.7,52.13
2024-03-23 11:03:01,53.07,82.7,52.38
2024-03-23 11:03:32,52.09,82.77,51.76
2024-03-23 11:04:03,54.04,82.75,52.48
2024-03-23 11:04:34,54.04,82.73,52.0
2024-03-23 11:05:05,53.07,82.72,52.13
2024-03-23 11:05:36,54.04,82.7,52.01
2024-03-23 11:06:07,54.53,82.72,51.75
2024-03-23 11:06:38,53.56,82.79,52.0
2024-03-23 11:07:09,53.07,82.78,52.01
2024-03-23 11:07:40,53.56,82.74,52.0
2024-03-23 11:08:11,54.04,82.74,53.25
2024-03-23 11:08:42,53.56,82.81,52.49
2024-03-23 11:09:43,53.56,82.77,52.01
2024-03-23 11:10:14,52.58,82.77,54.5
2024-03-23 11:10:45,53.07,82.78,52.38
2024-03-23 11:11:16,53.56,82.77,52.9
2024-03-23 11:11:47,53.56,82.74,52.36
2024-03-23 11:12:18,52.58,82.73,52.26
2024-03-23 11:12:49,53.07,82.71,52.12
2024-03-23 11:13:20,52.58,82.8,52.01
2024-03-23 11:13:51,52.58,82.78,52.13
2024-03-23 11:14:22,53.07,82.74,52.38
2024-03-23 11:14:53,54.04,82.75,52.12
2024-03-23 11:15:24,53.07,82.72,51.63
2024-03-23 11:15:55,54.04,82.68,52.25
2024-03-23 11:16:26,52.58,82.77,47.1
2024-03-23 11:16:57,53.56,82.77,52.0
2024-03-23 11:17:28,53.56,82.73,51.64
2024-03-23 11:17:59,53.07,82.72,51.87
2024-03-23 11:18:30,53.56,82.7,51.88
2024-03-23 11:19:01,53.07,82.72,52.01
2024-03-23 11:19:32,52.58,82.69,51.75
2024-03-23 11:20:03,52.58,82.77,52.0
2024-03-23 11:20:34,53.56,82.71,52.25
2024-03-23 11:21:05,54.04,82.69,51.75
2024-03-23 11:21:36,54.04,82.66,52.25
2024-03-23 11:22:07,53.56,82.68,51.64
2024-03-23 11:22:38,53.07,82.74,52.12
2024-03-23 11:23:09,54.04,82.74,52.0
2024-03-23 11:23:40,53.56,82.72,51.75
2024-03-23 11:24:11,53.07,82.77,51.76
2024-03-23 11:24:42,54.53,82.73,52.63
2024-03-23 11:25:13,54.04,82.73,51.64
2024-03-23 11:25:44,53.07,82.7,51.75
2024-03-23 11:26:15,52.09,82.7,52.0
2024-03-23 11:26:46,52.58,82.69,52.13
2024-03-23 11:27:17,52.58,82.69,52.12
2024-03-23 11:27:48,53.07,82.68,51.76
2024-03-23 11:28:19,53.07,82.75,51.75
2024-03-23 11:28:50,54.53,82.71,52.25
2024-03-23 11:29:21,54.04,82.72,51.39
2024-03-23 11:29:52,54.53,82.72,51.75
2024-03-23 11:30:23,53.56,82.77,52.25
2024-03-23 11:30:54,53.07,82.7,52.13
2024-03-23 11:31:25,52.58,82.68,51.75
2024-03-23 11:31:56,53.56,82.65,51.87
2024-03-23 11:32:27,53.56,82.66,51.63
2024-03-23 11:32:58,53.07,82.68,52.0
2024-03-23 11:33:29,53.07,82.66,52.12
2024-03-23 11:34:00,53.56,82.67,52.25
2024-03-23 11:34:31,52.58,82.65,51.76
2024-03-23 11:35:02,53.56,82.68,53.69
2024-03-23 11:35:33,54.04,82.65,51.88
2024-03-23 11:36:04,53.07,82.71,51.89
2024-03-23 11:36:35,53.07,82.7,51.39
2024-03-23 11:37:06,53.07,82.67,51.88
2024-03-23 11:37:37,52.09,82.66,51.75
2024-03-23 11:38:08,53.56,82.64,51.89
2024-03-23 11:38:39,53.56,82.63,51.64
2024-03-23 11:39:10,52.58,82.64,52.0
2024-03-23 11:39:41,52.09,82.64,51.89
2024-03-23 11:40:12,53.07,82.76,51.63
2024-03-23 11:40:43,53.56,82.68,52.25
2024-03-23 11:41:14,54.04,82.67,51.63
2024-03-23 11:41:45,53.07,82.67,52.0
2024-03-23 11:42:16,53.07,82.67,52.62
2024-03-23 11:42:47,53.56,82.68,51.87
2024-03-23 11:43:18,53.07,82.67,52.12
2024-03-23 11:43:49,53.56,82.67,52.25
2024-03-23 11:44:20,53.07,82.66,51.75
2024-03-23 11:44:51,52.58,82.66,51.63
2024-03-23 11:45:22,53.07,82.67,52.0
2024-03-23 11:45:53,53.07,82.66,51.88
2024-03-23 11:46:24,54.04,82.7,51.76
2024-03-23 11:46:55,53.56,82.7,52.0
2024-03-23 11:47:26,53.56,82.67,49.5
2024-03-23 11:47:57,53.56,82.64,51.75
2024-03-23 11:48:28,53.07,82.63,51.62
2024-03-23 11:48:59,54.04,82.64,52.36
2024-03-23 11:49:30,53.56,82.63,51.63
2024-03-23 11:50:01,53.07,82.63,52.37
2024-03-23 11:50:32,53.07,82.72,52.01
2024-03-23 11:51:03,54.04,82.71,52.0
2024-03-23 11:51:34,54.04,82.71,52.37
2024-03-23 11:52:05,53.07,82.71,51.75
2024-03-23 11:52:36,53.07,82.64,52.11
2024-03-23 11:53:07,52.58,82.63,51.75
2024-03-23 11:53:38,54.04,82.71,51.88
2024-03-23 11:54:09,53.56,82.7,52.26
2024-03-23 11:54:40,53.56,82.68,52.0
2024-03-23 11:55:11,52.58,82.67,52.0
2024-03-23 11:55:42,53.56,82.7,51.77
2024-03-23 11:56:13,53.07,82.7,52.12
2024-03-23 11:56:44,53.07,82.72,51.75
2024-03-23 11:57:15,53.07,82.72,54.16
2024-03-23 11:57:46,53.07,82.7,52.12
2024-03-23 11:58:17,53.07,82.68,55.28
2024-03-23 11:58:48,54.04,82.67,52.63
2024-03-23 11:59:19,53.07,82.66,51.88
2024-03-23 11:59:50,53.56,82.66,52.13
2024-03-23 12:00:21,53.56,82.65,52.49
2024-03-23 12:01:22,52.58,82.65,52.01
2024-03-23 12:01:53,53.56,82.75,51.88
2024-03-23 12:02:24,53.07,82.81,52.13
2024-03-23 12:02:55,53.07,82.77,52.37
2024-03-23 12:03:26,53.56,82.75,52.5
2024-03-23 12:03:57,53.56,82.81,51.76
2024-03-23 12:04:28,53.56,82.85,52.25
2024-03-23 12:04:59,54.04,82.82,52.38
2024-03-23 12:05:30,52.58,82.8,58.29
2024-03-23 12:06:01,53.07,82.76,52.24
2024-03-23 12:06:32,53.07,82.78,52.14
2024-03-23 12:07:03,53.56,82.79,52.51
2024-03-23 12:07:34,53.07,82.84,52.0
2024-03-23 12:08:05,52.58,82.82,51.76
2024-03-23 12:08:36,52.58,82.84,52.12
